openalex_id,doi,title,publication_year,publication_date,type,language,is_oa,oa_status,venue_name,venue_type,venue_issn_l,publisher,cited_by_count,referenced_works_count,n_authors,author_names,author_orcids,corresponding_authors,institution_rors,institution_names,countries,topic_displays,topic_fields,domains,software_comentions
https://openalex.org/W4327614621,https://doi.org/10.1101/2023.03.15.532755,Comparative mitogenomics of native European and alien Ponto-Caspian amphipods,2023,2023-03-15,preprint,en,true,green,bioRxiv (Cold Spring Harbor Laboratory),repository,,Cold Spring Harbor Laboratory,1,72,3,Jan‐Niklas Macher; Eglė Šidagytė‐Copilas; Denis Copilaş‐Ciocianu,https://orcid.org/0000-0002-6116-7838; https://orcid.org/0000-0003-0336-7150; https://orcid.org/0000-0002-6374-2365,Denis Copilaş‐Ciocianu,https://ror.org/0566bfb96; https://ror.org/0468tgh79,Naturalis Biodiversity Center; Nature Research Centre,LT; NL,Aquatic Invertebrate Ecology and Behavior; Myxozoan Parasites in Aquatic Species; Parasite Biology and Host Interactions,"Environmental Science; Biochemistry, Genetics and Molecular Biology; Environmental Science",Physical Sciences; Life Sciences,
https://openalex.org/W4393052651,https://doi.org/10.21203/rs.3.rs-4106565/v1,Update on the taxonomy of Clavulina in China Ⅰ: description of three new species and one newly recorded species,2024,2024-03-21,preprint,en,true,green,Research Square,repository,,,1,35,4,Xiang-Fen Liu; Peng Tao Deng; Jun Yan; Ping Zhang,https://orcid.org/0000-0002-2832-8046; https://orcid.org/0000-0001-6831-1807,Xiang-Fen Liu,https://ror.org/053w1zy07,Hunan Normal University,CN,Mycorrhizal Fungi and Plant Interactions; Plant Pathogens and Fungal Diseases; Plant and Fungal Species Descriptions,"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology",Life Sciences,
https://openalex.org/W4393315620,https://doi.org/10.20944/preprints202403.1653.v1,&lt;em&gt;Coniocybe&lt;/em&gt; Ach. Revisited,2024,2024-03-27,preprint,en,true,green,Preprints.org,repository,,,1,19,4,Stella G. Temu; Sanja Tibell; Donatha D. Tibuhwa; Leif Tibell,https://orcid.org/0000-0002-9590-578X; https://orcid.org/0000-0003-4143-9856; https://orcid.org/0000-0002-3105-8374; https://orcid.org/0000-0002-8629-7989,Leif Tibell,https://ror.org/048a87296; https://ror.org/0479aed98,Uppsala University; University of Dar es Salaam,SE; TZ,Plant Ecology and Taxonomy Studies; Entomological Studies and Ecology,Agricultural and Biological Sciences; Agricultural and Biological Sciences,Life Sciences,
https://openalex.org/W4407273779,https://doi.org/10.1101/2025.02.07.637142,Genomic Characterization of Novel Endophyte Strains from Tall Fescue Shows Genome Fragmentation Post-Hybridization,2025,2025-02-08,preprint,en,true,green,bioRxiv (Cold Spring Harbor Laboratory),repository,,Cold Spring Harbor Laboratory,1,51,4,Kendall Lee; Philip C. Bentz; Justin N. Vaughn; Ali Missaoui,https://orcid.org/0000-0001-8729-9452; https://orcid.org/0000-0003-2232-7488; https://orcid.org/0000-0002-5261-5096; https://orcid.org/0000-0003-1710-1142,Ali Missaoui,https://ror.org/00te3t702; https://ror.org/02d2m2044,University of Georgia; Agricultural Research Service,US,Plant and fungal interactions; Plant Pathogens and Fungal Diseases; Advanced Synthetic Organic Chemistry,"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Chemistry",Physical Sciences; Life Sciences,
https://openalex.org/W4413109649,https://doi.org/10.1101/2025.08.08.668976,Phylogeny and chromosomal differentiation in Cestreae (Solanaceae),2025,2025-08-09,preprint,en,true,green,bioRxiv (Cold Spring Harbor Laboratory),repository,,Cold Spring Harbor Laboratory,1,60,5,Ludmila Maldonado; Jésica Lidiana Hajduczyk Rutz; Anahí Mara Yañez-Santos; Franco Chiarini; Juan D. Urdampilleta,https://orcid.org/0000-0002-9853-8751; https://orcid.org/0000-0002-6473-3129; https://orcid.org/0000-0001-9922-2866,Juan D. Urdampilleta,https://ror.org/03cqe8w59; https://ror.org/056tb7j80; https://ror.org/04vhn6x78; https://ror.org/012ang229,Consejo Nacional de Investigaciones Científicas y Técnicas; Universidad Nacional de Córdoba; Instituto Multidisciplinario de Biología Vegetal; Instituto Nacional de Tecnologia,AR; BR,Plant Diversity and Evolution; Plant Pathogens and Fungal Diseases; Genetic diversity and population structure,"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology",Life Sciences,
https://openalex.org/W995744,https://doi.org/10.11606/d.41.2014.tde-26082014-154148,"Filogenia, filogeografia e avaliação do código de barras de DNA em roedores do gênero Euryoryzomys (Sigmodontinae: Oryzomyini)",2014,2014-05-21,dissertation,pt,true,gold,,,,,1,64,1,Keila Aparecida de Almeida,,Keila Aparecida de Almeida,,,,"Evolution and Paleontology Studies; Fish biology, ecology, and behavior; Morphological variations and asymmetry",Earth and Planetary Sciences; Environmental Science; Mathematics,Physical Sciences,
https://openalex.org/W1559589221,https://doi.org/10.11606/t.41.2014.tde-19032015-094823,Sistemática e história evolutiva do gênero de morcegos neotropical Pteronotus (Chiroptera: Mormoopidae),2014,2014-12-11,dissertation,pt,true,gold,,,,,0,186,1,Ana Carolina D'Oliveira Pavan,,Ana Carolina D'Oliveira Pavan,https://ror.org/01ry8n211,CNH Industrial (Czechia),CZ,Bat Biology and Ecology Studies; Evolution and Paleontology Studies; Species Distribution and Climate Change,Agricultural and Biological Sciences; Earth and Planetary Sciences; Environmental Science,Physical Sciences; Life Sciences,
https://openalex.org/W1578425755,https://doi.org/10.23860/thesis-jones-annaliese-2015,"ISOLATION, MOLECULAR &amp; PHYSIOLOGICAL CHARACTERIZATION OF SULFATE-REDUCING, HETEROTROPHIC, DIAZOTROPHS",2015,2015-01-01,dissertation,en,true,gold,,,,,0,122,1,Annaliese Jones,,,,,,Microbial Community Ecology and Physiology; Wastewater Treatment and Nitrogen Removal; Marine and coastal ecosystems,Environmental Science; Environmental Science; Earth and Planetary Sciences,Physical Sciences,
https://openalex.org/W2255100516,https://doi.org/10.34626/mt58-1180,Evolutionary characterization of genes involved in development and adaptation in vertebrates under differential environmental conditions of selective pressure,2014,2014-12-12,article,en,true,green,"Portuguese National Funding Agency for Science, Research and Technology (RCAAP Project by FCT)",repository,,,0,317,1,João Paulo Machado,https://orcid.org/0000-0002-7404-9670,João Paulo Machado,,,,"Animal Genetics and Reproduction; Genetics, Aging, and Longevity in Model Organisms; Physiological and biochemical adaptations","Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology; Environmental Science",Physical Sciences; Life Sciences,
https://openalex.org/W2341702545,,management of invasive alien species: assessing the genetic impact of a recently introduced island bird,2015,2015-01-01,article,en,false,closed,,,,,0,52,7,Janske van de Crommenacker; Yann Bourgeois; Ben H. Warren; Hazel A. Jackson; Frauke Fleischer‐Dogley; Jim J. Groombridge; Nancy Bunbury,https://orcid.org/0000-0001-8362-0368; https://orcid.org/0000-0002-1809-387X; https://orcid.org/0000-0002-0758-7612; https://orcid.org/0000-0001-9573-2025; https://orcid.org/0000-0002-6941-8187; https://orcid.org/0000-0002-5836-5497,Janske van de Crommenacker,,,,Genetic diversity and population structure; Animal Ecology and Behavior Studies; Plant and animal studies,"Biochemistry, Genetics and Molecular Biology; Environmental Science; Agricultural and Biological Sciences",Physical Sciences; Life Sciences,
https://openalex.org/W2342926074,https://doi.org/10.23860/thesis-wadland-katelyn-2016,Phylogenetic Analysis of a Cryptic Microscopic Red Alga,2016,2016-01-01,dissertation,es,true,gold,,,,,0,43,1,Katelyn L. Wadland,,,,,,Marine and coastal plant biology; Lichen and fungal ecology; Polar Research and Ecology,Earth and Planetary Sciences; Agricultural and Biological Sciences; Environmental Science,Physical Sciences; Life Sciences,
https://openalex.org/W2548016692,,Phylogenetics And Molecular Evolution Of Highly Eusocial Wasps,2016,2016-01-01,article,en,true,green,ScholarWorks -A service of University of Vermont Libraries (University of Vermont),repository,,University of Vermont,0,390,1,Federico López‐Osorio,https://orcid.org/0000-0001-7654-7967,Federico López‐Osorio,,,,Insect and Arachnid Ecology and Behavior; Plant and animal studies; Insect and Pesticide Research,"Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences; Agricultural and Biological Sciences",Life Sciences,
https://openalex.org/W2602368919,https://doi.org/10.11606/t.41.2017.tde-19122016-112548,"Filogenômica, morfologia e taxonomia na tribo Malmeeae (Malmeoideae, Annonaceae): implicações na evolução da androdioicia",2017,2017-01-11,dissertation,pt,true,gold,,,,,0,73,1,J. D. Dantas,,J. D. Dantas,,,,Plant and animal studies; Plant Diversity and Evolution; Fern and Epiphyte Biology,Agricultural and Biological Sciences; Agricultural and Biological Sciences; Agricultural and Biological Sciences,Life Sciences,
https://openalex.org/W2607991722,https://doi.org/10.18174/409855,From species to trait evolution in Aethionema (Brassicaceae),2017,2017-01-01,dissertation,en,true,gold,,,,,0,213,1,Setareh Mohammadin,https://orcid.org/0000-0002-1130-5470,Setareh Mohammadin,https://ror.org/02y2p9e58; https://ror.org/04qw24q55,Prognosys Biosciences (United States); Wageningen University & Research,NL; US,Plant Ecology and Taxonomy Studies; Genomics and Phylogenetic Studies; Chromosomal and Genetic Variations,"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences",Life Sciences,
https://openalex.org/W2612747447,https://doi.org/10.11606/d.38.2016.tde-07072016-132811,Sistemática do gênero Erythrolamprus Boie 1826 (Serpentes: Dipsadidae) utilizando dados morfológicos e moleculares,2016,2016-08-10,dissertation,pt,true,gold,,,,,0,51,1,Juan Pablo Hurtado Gómez,,Juan Pablo Hurtado Gómez,,,,Amphibian and Reptile Biology; Wildlife-Road Interactions and Conservation; Venomous Animal Envenomation and Studies,"Environmental Science; Environmental Science; Biochemistry, Genetics and Molecular Biology",Physical Sciences; Life Sciences,
https://openalex.org/W2626239132,https://doi.org/10.3897/zookeys.679.12805,"The genus Apodrosus Marshall, 1922 in Cuba (Coleoptera, Curculionidae, Entiminae, Polydrusini)",2017,2017-06-12,article,en,true,gold,ZooKeys,journal,1313-2970,Pensoft Publishers,0,7,2,Robert S. Anderson; Guanyang Zhang,https://orcid.org/0000-0003-0665-2977; https://orcid.org/0000-0003-4389-4270,Robert S. Anderson,https://ror.org/029ws6035,Canadian Museum of Nature,CA,Scarabaeidae Beetle Taxonomy and Biogeography; Coleoptera Taxonomy and Distribution; Coleoptera: Cerambycidae studies,Earth and Planetary Sciences; Agricultural and Biological Sciences; Agricultural and Biological Sciences,Physical Sciences; Life Sciences,
https://openalex.org/W2726365266,https://doi.org/10.31390/gradschool_theses.3348,Bridging Research and Education: A Look into the Evolutionary History of Batfishes and How Museum Exhibits Can be Used to Engage the Public,2014,2014-11-21,dissertation,en,true,gold,,,,,0,20,1,Valerie Derouen,,,https://ror.org/01b8rza40,Louisiana State University Agricultural Center,US,"Ichthyology and Marine Biology; Identification and Quantification in Food; Fish biology, ecology, and behavior","Environmental Science; Biochemistry, Genetics and Molecular Biology; Environmental Science",Physical Sciences; Life Sciences,
https://openalex.org/W2737189011,https://doi.org/10.23860/diss-salomaki-eric-2017,Organellar Genome Evolution in Red Algal Parasites: Differences in Adelpho- and Alloparasites,2017,2017-01-01,dissertation,en,true,gold,,,,,0,116,1,Eric D. Salomaki,https://orcid.org/0000-0001-6924-0844,,,,,Marine and coastal plant biology; Protist diversity and phylogeny; Echinoderm biology and ecology,"Earth and Planetary Sciences; Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences",Physical Sciences; Life Sciences,BLAST; Geneious
https://openalex.org/W2738942395,https://doi.org/10.11606/t.41.2017.tde-18042017-100633,"Diferenciação molecular e variação morfológica em lagartos da tribo Iphisini (Squamata, Gymnophthalmidae)",2017,2017-04-24,dissertation,pt,true,gold,,,,,0,148,1,Renato Sousa Recoder,https://orcid.org/0000-0001-9931-9238,Renato Sousa Recoder,,,,Amphibian and Reptile Biology; Plant and animal studies; Genetic diversity and population structure,"Environmental Science; Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology",Physical Sciences; Life Sciences,
https://openalex.org/W2746525100,https://doi.org/10.31390/gradschool_dissertations.601,Phylogenetic and Morphological Community Structure of North American Desert Bats,2014,2014-05-14,dissertation,en,true,gold,,,,,0,110,1,Lorelei E. Patrick,https://orcid.org/0000-0002-7323-2895,,https://ror.org/01b8rza40,Louisiana State University Agricultural Center,US,Bat Biology and Ecology Studies; Species Distribution and Climate Change; Evolution and Paleontology Studies,Agricultural and Biological Sciences; Environmental Science; Earth and Planetary Sciences,Physical Sciences; Life Sciences,
https://openalex.org/W2749366942,https://doi.org/10.11606/t.41.2014.tde-15012015-155724,Análise filogenética de Leptothecata (Hydrozoa; Hydroidolina) e evolução da metagênese,2014,2014-09-12,dissertation,pt,true,gold,,,,,0,118,1,Maximiliano M. Maronna,https://orcid.org/0000-0002-2590-639X,Maximiliano M. Maronna,,,,Marine Invertebrate Physiology and Ecology; Protist diversity and phylogeny; Marine Ecology and Invasive Species,"Earth and Planetary Sciences; Biochemistry, Genetics and Molecular Biology; Environmental Science",Physical Sciences; Life Sciences,
https://openalex.org/W2759644252,https://doi.org/10.11606/t.41.2017.tde-12122016-122033,Diversidade das algas calcárias crostosas do Brasil baseada em marcadores moleculares e morfologia,2017,2017-01-04,dissertation,pt,true,gold,,,,,0,159,1,Talita Vieira Pinto,,Talita Vieira Pinto,,,,Marine Biology and Ecology Research; Marine Sponges and Natural Products; Marine and coastal ecosystems,"Earth and Planetary Sciences; Biochemistry, Genetics and Molecular Biology; Earth and Planetary Sciences",Physical Sciences; Life Sciences,
https://openalex.org/W2762643319,,"Climate-Driven Habitat Shifts in South America: Biogeography, Historical Demography, and Population Genomics of Anole Lizards",2017,2017-01-01,article,en,true,green,CUNY Academic Works (City University of New York),repository,,City University of New York,0,191,1,Ivan Prates,https://orcid.org/0000-0001-6314-8852,Ivan Prates,,,,Amphibian and Reptile Biology; Species Distribution and Climate Change; Wildlife Ecology and Conservation,Environmental Science; Environmental Science; Environmental Science,Physical Sciences,
https://openalex.org/W2768237533,https://doi.org/10.11606/t.42.2017.tde-30102017-102244,"Emprego de técnicas morfométricas, espectrometria MALDI-TOF e sequenciamento genético para classificação e filogenia de Culicidae (Diptera).",2017,2017-10-30,dissertation,pt,true,gold,,,,,0,165,1,Camila Lorenz,https://orcid.org/0000-0003-2121-9063,Camila Lorenz,,,,Mosquito-borne diseases and control; Vector-borne infectious diseases; Viral Infections and Vectors,Medicine; Immunology and Microbiology; Medicine,Health Sciences; Life Sciences,
https://openalex.org/W2769692744,https://doi.org/10.11606/t.41.2017.tde-09082017-094303,Systematics of Drosera sect. Drosera s.s. (Droseraceae),2017,2017-08-17,dissertation,es,true,gold,,,,,0,66,1,Paulo Sergio Minatel Gonella Silva,,Paulo Sergio Minatel Gonella Silva,,,,Plant and Biological Electrophysiology Studies; Plant Diversity and Evolution; Botanical Research and Applications,Agricultural and Biological Sciences; Agricultural and Biological Sciences; Agricultural and Biological Sciences,Life Sciences,
https://openalex.org/W2788077418,,Modeling Trait Evolutionary Processes with More Than One Gene,2017,2017-01-01,article,en,true,green,UNM’s Digital Repository (University of New Mexico),repository,,University of New Mexico,0,68,1,Huan Jiang,https://orcid.org/0000-0003-0898-2339,Huan Jiang,,,,Genetic Mapping and Diversity in Plants and Animals; Evolution and Genetic Dynamics; Evolutionary Algorithms and Applications,"Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology; Computer Science",Physical Sciences; Life Sciences,
https://openalex.org/W2790062523,https://doi.org/10.5531/sd.sp.29,"Supplemental Material for 'A new collared lizard (Tropidurus, Tropiduridae) endemic to the western Bolivian Andes and its implications for seasonally dry tropical forests. (American Museum novitates, no. 3896)'",2018,2018-03-01,dataset,en,false,closed,,,,,0,56,4,André L. G. Carvalho; Luis Rolando Rivas; Ricardo Céspedes; Miguel Trefaut Urbano Rodrigues,https://orcid.org/0000-0002-2528-6274; https://orcid.org/0000-0002-3156-9705,André L. G. Carvalho,https://ror.org/03thb3e06; https://ror.org/036rp1748; https://ror.org/006y63v75,American Museum of Natural History; Universidade de São Paulo; Museo de Historia Natural Noel Kempff Mercado,BR; US; BO,Animal and Plant Science Education; Species Distribution and Climate Change; Amphibian and Reptile Biology,Psychology; Environmental Science; Environmental Science,Physical Sciences; Social Sciences,
https://openalex.org/W2790895200,https://doi.org/10.1656/058.017.0115,"First Record of <i>Selenops submaculosus</i> Bryant (Araneae, Selenopidae; a flattie spider) from Louisiana",2018,2018-02-01,article,en,false,closed,Southeastern Naturalist,journal,1528-7092,Eagle Hill Institute,0,13,3,Sarah C. Crews; Aimée K. Thomas; Shannon Hester,https://orcid.org/0000-0001-9360-6236; https://orcid.org/0009-0008-5341-0261,Sarah C. Crews,https://ror.org/02wb73912; https://ror.org/051f75a52,California Academy of Sciences; Loyola University New Orleans,US,Spider Taxonomy and Behavior Studies; Turtle Biology and Conservation; Entomological Studies and Ecology,"Biochemistry, Genetics and Molecular Biology; Environmental Science; Agricultural and Biological Sciences",Physical Sciences; Life Sciences,
https://openalex.org/W2808174971,https://doi.org/10.17660/actahortic.2018.1201.67,"<i>Clivia</i>taxonomy revisited, using DNA barcode regions",2018,2018-04-01,article,en,false,closed,Acta Horticulturae,journal,0567-7572,International Society for Horticultural Science,0,20,2,Paula Spies; Julian Spies,https://orcid.org/0000-0002-3768-072X,Paula Spies,,,,Actinomycetales infections and treatment,Medicine,Health Sciences,
https://openalex.org/W2810299212,https://doi.org/10.1101/361402,"The first complete mitochondrial genome of marigold pest thrips, <i>Neohydatothrips samayunkur</i> (Sericothripinae) and comparative analysis",2018,2018-07-03,preprint,en,true,green,bioRxiv (Cold Spring Harbor Laboratory),repository,,Cold Spring Harbor Laboratory,0,35,6,Vikas Kumar; Kaomud Tyagi; Shantanu Kundu; Rajasree Chakraborty; Devkant Singha; Kailash Chandra,https://orcid.org/0000-0002-0215-0120; https://orcid.org/0000-0003-1064-9826; https://orcid.org/0000-0002-5488-4433; https://orcid.org/0000-0002-0670-520X; https://orcid.org/0000-0001-9076-5442,Kaomud Tyagi,https://ror.org/00h6p6a20,Zoological Survey of India,IN,Genomics and Phylogenetic Studies; Insect-Plant Interactions and Control; Plant Parasitism and Resistance,"Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences; Agricultural and Biological Sciences",Life Sciences,
https://openalex.org/W2903059220,https://doi.org/10.1130/abs/2018am-319174,PROTOCONCH ENLARGEMENT IN WESTERN ATLANTIC TURRITELLINE GASTROPOD SPECIES FOLLOWING THE CLOSURE OF THE CENTRAL AMERICAN SEAWAY,2018,2018-01-01,article,en,false,closed,Abstracts with programs - Geological Society of America,journal,0016-7592,Geological Society of America,0,84,7,Brendan M. Anderson; Stephanie Sang; Stephanie Sang; Dana S. Friend; Dana S. Friend; Warren D. Allmon; Warren D. Allmon,https://orcid.org/0000-0001-9804-0083; https://orcid.org/0000-0001-7932-5032; https://orcid.org/0000-0001-7932-5032; https://orcid.org/0000-0002-3254-2395; https://orcid.org/0000-0002-3254-2395; https://orcid.org/0000-0003-1724-9905; https://orcid.org/0000-0003-1724-9905,Brendan M. Anderson,https://ror.org/01kw1gj07; https://ror.org/05bnh6r87,Ithaca College; Cornell University,US,Coastal and Marine Management; Marine and fisheries research,Environmental Science; Environmental Science,Physical Sciences,
https://openalex.org/W2905507519,https://doi.org/10.1101/497073,Phylogenetic reconstruction and divergence time estimation of Blumea DC. (Asteraceae: Inuleae) in China based on nrDNA ITS and cpDNA trnL-F sequences,2018,2018-12-17,preprint,en,true,green,bioRxiv (Cold Spring Harbor Laboratory),repository,,Cold Spring Harbor Laboratory,0,44,9,Yingbo Zhang; Yuan Yuan; Yuxin Pang; Fu-Lai Yu; Dan Wang; Xuan Hu; Xiao-lu Chen; Lingliang Guan; Chao Yuan,https://orcid.org/0000-0001-5067-1548; https://orcid.org/0000-0003-3186-4293; https://orcid.org/0000-0002-3814-7556; https://orcid.org/0000-0002-6455-7321; https://orcid.org/0009-0007-3227-7820; https://orcid.org/0000-0002-4719-9702,Yuxin Pang; Fu-Lai Yu,https://ror.org/01ye8r794; https://ror.org/03q648j11; https://ror.org/00a21fr98; https://ror.org/01vknre37,Tropical Crops Genetic Resources Institute; Hainan University; Environment and Plant Protection Research Institute; Department of Ecology and Environment of Hainan Province,CN,Sesquiterpenes and Asteraceae Studies; Plant Diversity and Evolution; Natural product bioactivities and synthesis,"Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology",Life Sciences,
https://openalex.org/W2906419638,https://doi.org/10.7287/peerj.6131v0.1/reviews/1,"Peer Review #1 of ""Characterization of the mitochondrial genome of Arge bella Wei &amp; Du sp. nov. (Hymenoptera: Argidae) (v0.1)""",2018,2018-12-21,peer-review,en,true,gold,,,,,0,46,1,Marko Prous,https://orcid.org/0000-0002-5329-7608,Marko Prous,https://ror.org/04aah1z61,Norwegian Institute of Bioeconomy Research,NO,Insect and Arachnid Ecology and Behavior; Plant and animal studies; Insect-Plant Interactions and Control,"Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences; Agricultural and Biological Sciences",Life Sciences,
https://openalex.org/W2906457096,https://doi.org/10.7287/peerj.6131v0.1/reviews/2,"Peer Review #2 of ""Characterization of the mitochondrial genome of Arge bella Wei &amp; Du sp. nov. (Hymenoptera: Argidae) (v0.1)""",2018,2018-12-21,peer-review,en,true,gold,,,,,0,46,1,EM Korkmaz,,EM Korkmaz,,,,Insect and Arachnid Ecology and Behavior; Plant and animal studies; Insect-Plant Interactions and Control,"Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences; Agricultural and Biological Sciences",Life Sciences,
https://openalex.org/W2918100259,https://doi.org/10.1101/560102,The genome and mRNA transcriptome of the cosmopolitan calanoid copepod <i>Acartia tonsa</i> Dana improve the understanding of copepod genome size evolution,2019,2019-02-25,preprint,en,true,green,bioRxiv (Cold Spring Harbor Laboratory),repository,,Cold Spring Harbor Laboratory,0,58,8,Tue Sparholt Jørgensen; Bent Petersen; H. Cecilie Petersen; Patrick Denis Browne; Stefan Prost; Jonathon H. Stillman; Lars Hestbjerg Hansen; Benni Winding Hansen,https://orcid.org/0000-0002-2437-7086; https://orcid.org/0000-0002-2472-8317; https://orcid.org/0000-0002-4399-1049; https://orcid.org/0000-0001-8300-7758; https://orcid.org/0000-0002-6229-3596; https://orcid.org/0000-0002-4783-3830; https://orcid.org/0000-0003-0027-1524; https://orcid.org/0000-0003-1145-561X,Tue Sparholt Jørgensen,https://ror.org/014axpa37; https://ror.org/01aj84f44; https://ror.org/035b05819; https://ror.org/007gerq75; https://ror.org/01g325629; https://ror.org/0166x0j30; https://ror.org/01w6qp003; https://ror.org/005r3tp02; https://ror.org/026etfb20; https://ror.org/02s4dhq46; https://ror.org/03vayv672; https://ror.org/05q4jz828; https://ror.org/01an7q238; https://ror.org/05ykr0121,"Roskilde University; Aarhus University; University of Copenhagen; AIMST University; Aims Community College; Natural History Museum Aarhus; University of Veterinary Medicine Vienna; South African National Biodiversity Institute; National Zoological Park; National Biodiversity Institute; University of Veterinary Medicine; National Zoological Gardens of South Africa; University of California, Berkeley; San Francisco State University",DK; MY; US; AT; CR; HU; ZA,Genomics and Phylogenetic Studies; Microbial Community Ecology and Physiology; Protist diversity and phylogeny,"Biochemistry, Genetics and Molecular Biology; Environmental Science; Biochemistry, Genetics and Molecular Biology",Physical Sciences; Life Sciences,
https://openalex.org/W2928282410,https://doi.org/10.53846/goediss-7280,"Habitat selection, cryptic diversity, phylogeny, and phylogeography of the European Lepidocyrtus lanuginosus species group (Collembola: Entomobryidae)",2019,2019-01-01,dissertation,en,true,gold,,,,,0,225,1,Bing Zhang,https://orcid.org/0000-0002-3996-1760,Bing Zhang,,,,Collembola Taxonomy and Ecology Studies; Hemiptera Insect Studies; Isotope Analysis in Ecology,Agricultural and Biological Sciences; Agricultural and Biological Sciences; Environmental Science,Physical Sciences; Life Sciences,
https://openalex.org/W2942892391,https://doi.org/10.11606/d.41.2019.tde-01032019-083159,"Acanthobothrium Blanchard, 1948 from the northwest Atlantic and their phylogenetic relationships with freshwater lineages",2019,2019-03-08,dissertation,en,true,green,,,,,0,43,1,Yuri Golfetti Doracio,,Yuri Golfetti Doracio,,,,Parasite Biology and Host Interactions; Marine Biology and Ecology Research; Ichthyology and Marine Biology,Environmental Science; Earth and Planetary Sciences; Environmental Science,Physical Sciences,
https://openalex.org/W2964427445,https://doi.org/10.7287/peerj.7317v0.1/reviews/2,"Peer Review #2 of ""Mitochondrial phylogeny and comparative mitogenomics of closely related pine moth pests (Lepidoptera: Dendrolimus) (v0.1)""",2019,2019-07-23,peer-review,en,true,gold,,,,,0,49,1,Andrea Battisti,https://orcid.org/0000-0002-2497-3064,Andrea Battisti,,,,Forest Insect Ecology and Management; Lepidoptera: Biology and Taxonomy,"Environmental Science; Biochemistry, Genetics and Molecular Biology",Physical Sciences; Life Sciences,
https://openalex.org/W2966654123,https://doi.org/10.7287/peerj.7317v0.1/reviews/1,"Peer Review #1 of ""Mitochondrial phylogeny and comparative mitogenomics of closely related pine moth pests (Lepidoptera: Dendrolimus) (v0.1)""",2019,2019-07-23,peer-review,en,true,gold,,,,,0,54,1,Z-C Zhang,,Z-C Zhang,https://ror.org/005edt527,Capital Normal University,CN,Forest Insect Ecology and Management; Lepidoptera: Biology and Taxonomy; Insect-Plant Interactions and Control,"Environmental Science; Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences",Physical Sciences; Life Sciences,
https://openalex.org/W2967809714,https://doi.org/10.14232/phd.9958,Az Aspergillus nemzetség átfogó filogenetikai analízise; potenciális mikotoxin-termelő és opportunista patogén fekete Aspergillus törzsek jellemzése,2018,2018-11-23,dissertation,hu,true,gold,,,,,0,111,1,Gyöngyi Szigeti,,Gyöngyi Szigeti,https://ror.org/01pnej532,University of Szeged,HU,Mycotoxins in Agriculture and Food; Fungal and yeast genetics research; Plant Pathogens and Fungal Diseases,"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology",Life Sciences,
https://openalex.org/W2979427984,https://doi.org/10.7287/peerj.7853v0.2/reviews/1,"Peer Review #1 of ""Complete mitochondrial genome sequence of Labriocimbex sinicus, a new genus and new species of Cimbicidae (Hymenoptera) from China (v0.2)""",2019,2019-10-07,peer-review,en,true,gold,,,,,0,51,1,Lars Vilhelmsen,https://orcid.org/0000-0002-5593-5722,Lars Vilhelmsen,https://ror.org/00f1zfq44; https://ror.org/02czw2k81,Central South University; Central South University of Forestry and Technology,CN,Plant and animal studies; Fossil Insects in Amber; Insect symbiosis and bacterial influences,Agricultural and Biological Sciences; Agricultural and Biological Sciences; Agricultural and Biological Sciences,Life Sciences,
https://openalex.org/W2980095357,https://doi.org/10.7287/peerj.7853v0.1/reviews/1,"Peer Review #1 of ""Complete mitochondrial genome sequence of Labriocimbex sinicus, a new genus and new species of Cimbicidae (Hymenoptera) from China (v0.1)""",2019,2019-10-07,peer-review,en,true,gold,,,,,0,51,1,Lars Vilhelmsen,https://orcid.org/0000-0002-5593-5722,Lars Vilhelmsen,https://ror.org/00f1zfq44; https://ror.org/02czw2k81,Central South University; Central South University of Forestry and Technology,CN,Plant and animal studies; Fossil Insects in Amber; Insect symbiosis and bacterial influences,Agricultural and Biological Sciences; Agricultural and Biological Sciences; Agricultural and Biological Sciences,Life Sciences,
